classification	source_kind	branch	head	worktree	source_path	status	sha256	same_path_in_main	content_paths_in_main	snapshot_path
same_path_identical	branch-head	codex/loss-only-instance-enumeration	eb6871b9498c769878e7f72b6f765aa483d44691	/data/CoordExp/.worktrees/loss-only-instance-enumeration	progress/directions/2026-06-05_row_conditioned_visual_coverage.md	A	7fd6f8ee7201c84b6c1ee7de32b318ae823030f71f9b6ccffec5dc1dc431dfe1	yes	progress/directions/2026-06-05_row_conditioned_visual_coverage.md	-
same_path_identical	branch-head	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	/data/CoordExp/.worktrees/mechanistic-diagnosis-experiments	progress/diagnostics/2026-06-12_autoregressive_duplication_causal_chain_synthesis.md	A	10700efa27a4761d6ef2e72934d961b40f4ae91fc980814fdc72e2cebf7bb72a	yes	progress/diagnostics/2026-06-12_autoregressive_duplication_causal_chain_synthesis.md	-
same_path_identical	branch-head	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	/data/CoordExp/.worktrees/mechanistic-diagnosis-experiments	progress/diagnostics/2026-06-12_diagnostics_consolidation_summary.md	A	471715e645f1a2b057348a87fd4e821cff430c255ac0fc8bdde44c24a6283218	yes	progress/diagnostics/2026-06-12_diagnostics_consolidation_summary.md	-
same_path_identical	branch-head	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	/data/CoordExp/.worktrees/mechanistic-diagnosis-experiments	progress/diagnostics/2026-06-12_fn_guidance_and_coord_basin_synthesis.md	A	8d0912dda88ab2fb2bf57cf6dfd4cefa0efe2a479bc7330fe250142a32570d4c	yes	progress/diagnostics/2026-06-12_fn_guidance_and_coord_basin_synthesis.md	-
same_path_identical	branch-head	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	/data/CoordExp/.worktrees/mechanistic-diagnosis-experiments	progress/diagnostics/2026-06-12_pre_onset_duplication_precursor_synthesis.md	A	c15c6f8b5712254de3f298838fefdcb3d4894fb8771b1d8089576bc86d3b9e0b	yes	progress/diagnostics/2026-06-12_pre_onset_duplication_precursor_synthesis.md	-
same_path_identical	branch-head	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	/data/CoordExp/.worktrees/mechanistic-diagnosis-experiments	progress/directions/2026-06-05_row_conditioned_visual_coverage.md	A	7fd6f8ee7201c84b6c1ee7de32b318ae823030f71f9b6ccffec5dc1dc431dfe1	yes	progress/directions/2026-06-05_row_conditioned_visual_coverage.md	-
same_path_identical	branch-head	codex/prefix-denoising-sft	d08ef3ed63f6ffbd7d572afb162ea921b9b3a7ba	/data/CoordExp/.worktrees/geometry-aware-denoising-sft	docs/IMPLEMENTATION_MAP.md	M	5d01c8a250e802818879e3d7a01c3e331a8540b73dd46009747bd4363734534e	yes	docs/IMPLEMENTATION_MAP.md	-
same_path_identical	branch-head	codex/prefix-denoising-sft	d08ef3ed63f6ffbd7d572afb162ea921b9b3a7ba	/data/CoordExp/.worktrees/geometry-aware-denoising-sft	docs/training/STAGE2_RUNBOOK.md	M	ae6f3f92919549410379bd65eb1f19b75eca29c501b1ed3265e22285d9977ffa	yes	docs/training/STAGE2_RUNBOOK.md	-
same_path_identical	branch-head	codex/prefix-denoising-sft	d08ef3ed63f6ffbd7d572afb162ea921b9b3a7ba	/data/CoordExp/.worktrees/geometry-aware-denoising-sft	openspec/changes/detection-template-variants/specs/dataset-prompt-variants/spec.md	A	fdaa27870576ccf98a7678aee9a086cc179d3683739fa661e26bff26f7317993	yes	openspec/changes/detection-template-variants/specs/dataset-prompt-variants/spec.md	-
same_path_identical	branch-head	codex/prefix-denoising-sft	d08ef3ed63f6ffbd7d572afb162ea921b9b3a7ba	/data/CoordExp/.worktrees/geometry-aware-denoising-sft	openspec/changes/detection-template-variants/specs/detection-evaluator/spec.md	A	d298f3841445cf90cc64dadf86353a5dee63115b17a970f93068ff2c4f89b6e5	yes	openspec/changes/detection-template-variants/specs/detection-evaluator/spec.md	-
same_path_identical	branch-head	codex/prefix-denoising-sft	d08ef3ed63f6ffbd7d572afb162ea921b9b3a7ba	/data/CoordExp/.worktrees/geometry-aware-denoising-sft	openspec/changes/detection-template-variants/specs/inference-engine/spec.md	A	6a00b94b35bb1519ba1f8ac717f2c7fc456c2914bed317c13bcf73a86c8f0ebd	yes	openspec/changes/detection-template-variants/specs/inference-engine/spec.md	-
same_path_identical	branch-head	codex/prefix-denoising-sft	d08ef3ed63f6ffbd7d572afb162ea921b9b3a7ba	/data/CoordExp/.worktrees/geometry-aware-denoising-sft	openspec/changes/detection-template-variants/specs/shared-inference-runtime/spec.md	A	c7d209b5d9dbb47fb277e7bc83067704e4e9f5c5820dde301c1ec23075a56ad6	yes	openspec/changes/detection-template-variants/specs/shared-inference-runtime/spec.md	-
same_path_identical	branch-head	codex/prefix-denoising-sft	d08ef3ed63f6ffbd7d572afb162ea921b9b3a7ba	/data/CoordExp/.worktrees/geometry-aware-denoising-sft	progress/diagnostics/2026-06-14_prefix_denoising_launch_health.md	A	25ede3d7cc22fa92e1b6bf965e50bfaee7fc65ce4a32da04db6bae37d251c821	yes	progress/diagnostics/2026-06-14_prefix_denoising_launch_health.md	-
same_path_identical	branch-head	codex/prefix-denoising-sft	d08ef3ed63f6ffbd7d572afb162ea921b9b3a7ba	/data/CoordExp/.worktrees/geometry-aware-denoising-sft	progress/diagnostics/2026-06-15_prefix_denoising_branch_isolation_repair.md	A	d4a12fd1885bf3ac3cb9798fddcb9b71aa6d952a3bde67c2a2d703f432785ea9	yes	progress/diagnostics/2026-06-15_prefix_denoising_branch_isolation_repair.md	-
same_path_identical	branch-head	codex/row-conditioned-visual-coverage	1629d7fd8ec4d89dc04f5f4c2997c36a7e68dbbd	/data/CoordExp/.worktrees/row-conditioned-visual-coverage	progress/directions/2026-06-05_row_conditioned_visual_coverage.md	A	7fd6f8ee7201c84b6c1ee7de32b318ae823030f71f9b6ccffec5dc1dc431dfe1	yes	progress/directions/2026-06-05_row_conditioned_visual_coverage.md	-
same_path_identical	branch-head	codex/segment-aware-packing-infra	e8f9bb8e1a309b8887d133a570951691889648b6	/data/CoordExp/.worktrees/segment-aware-packing-infra	progress/directions/2026-06-05_row_conditioned_visual_coverage.md	A	7fd6f8ee7201c84b6c1ee7de32b318ae823030f71f9b6ccffec5dc1dc431dfe1	yes	progress/directions/2026-06-05_row_conditioned_visual_coverage.md	-
same_path_identical	branch-head	codex/segment-aware-packing-infra	e8f9bb8e1a309b8887d133a570951691889648b6	/data/CoordExp/.worktrees/segment-aware-packing-infra	progress/directions/2026-06-07_segment_aware_packing_infra.md	A	6ffa8c1e73df62deca671898b003419f73424eea9f8e8cdc9b8e650131be2b6c	yes	progress/directions/2026-06-07_segment_aware_packing_infra.md	-
